EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1258,32,No,Travel_Rarely,Research & Development,26,1,Technical Degree,1,2,Female,4,1,Research Director,2,Single,11937.0,21431,1,Y,No,15,3,3,80,1,26,6,3,16,3,8,1
1259,32,No,Non-Travel,Sales,7,3,Medical,1,1,Male,1,5,Sales Representative,1,Married,12362.0,19364,9,Y,Yes,18,3,2,80,3,23,5,1,15,3,14,6
1260,21,No,Travel_Rarely,Research & Development,20,5,Other,1,1,Female,4,5,Laboratory Technician,1,Divorced,3933.0,4119,8,Y,Yes,20,3,4,80,0,4,4,3,30,20,1,5
1261,49,Yes,Travel_Rarely,Sales,18,4,Marketing,1,4,Male,1,3,Manager,1,Married,16187.0,22129,5,Y,No,20,4,4,80,2,2,5,1,8,7,7,0
1262,40,Yes,Travel_Rarely,Research & Development,18,2,Marketing,1,4,Male,4,5,Healthcare Representative,1,Single,6074.0,2177,1,Y,No,12,4,4,80,3,6,6,2,30,25,14,14
1263,23,No,Travel_Rarely,Research & Development,15,5,Life Sciences,1,2,Female,2,2,Manufacturing Director,1,Single,15037.0,3546,7,Y,Yes,20,3,1,80,3,23,4,4,13,3,4,11
1264,41,No,Travel_Rarely,Research & Development,20,1,Human Resources,1,3,Female,4,2,Laboratory Technician,2,Divorced,8099.0,16186,7,Y,Yes,19,3,3,80,1,21,5,2,36,20,15,12
1265,37,No,Travel_Rarely,Sales,22,3,Human Resources,1,4,Female,1,2,Sales Executive,3,Married,18874.0,12226,0,Y,No,22,3,3,80,3,11,0,1,1,1,1,7
1266,54,No,Travel_Rarely,Sales,19,4,Other,1,3,Female,2,1,Sales Executive,2,Single,1893.0,26874,0,Y,Yes,18,3,3,80,3,34,0,1,13,3,4,8
1267,37,No,Travel_Rarely,Research & Development,22,2,Human Resources,1,1,Female,3,4,Research Director,4,Single,2390.0,21950,0,Y,No,13,3,1,80,3,16,1,3,32,15,15,0
1268,29,No,Travel_Rarely,Research & Development,21,3,Other,1,1,Male,1,3,Research Director,2,Divorced,5239.0,14231,3,Y,No,11,3,1,80,3,2,6,1,34,21,8,4
1269,50,Yes,Non-Travel,Research & Development,21,2,Medical,1,1,Female,4,1,Research Scientist,1,Divorced,19647.0,18658,3,Y,No,14,3,2,80,2,10,5,1,38,11,5,6
1270,45,No,Non-Travel,Sales,2,4,Marketing,1,1,Male,3,4,Manager,2,Single,4432.0,16016,7,Y,No,18,4,2,80,1,5,1,1,19,15,2,17
1271,25,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,2,Female,4,3,Manager,1,Single,3371.0,16134,0,Y,Yes,13,4,2,80,2,35,1,2,1,0,11,7
1272,18,Yes,Travel_Rarely,Research & Development,21,1,Medical,1,1,Male,3,3,Healthcare Representative,2,Divorced,2515.0,21379,9,Y,No,20,3,4,80,0,16,3,3,40,39,7,9
1273,-1,No,Travel_Rarely,Research & Development,11,4,Technical Degree,1,4,Male,2,3,Research Director,1,Married,16906.0,16082,2,Y,Yes,22,3,3,80,3,21,4,2,18,5,13,7
1274,39,No,Travel_Rarely,Sales,18,3,Technical Degree,1,1,Female,1,2,Sales Executive,4,Divorced,7326.0,18436,0,Y,No,12,4,1,80,0,0,2,3,36,36,0,11
1275,23,No,Travel_Rarely,Research & Development,23,5,Technical Degree,1,3,Male,2,2,Research Director,1,Married,15605.0,9775,8,Y,No,17,3,2,80,2,2,3,2,17,17,8,15
1276,38,Yes,Travel_Rarely,Sales,13,2,Other,1,4,Female,1,2,Sales Executive,2,Married,6586.0,18175,9,Y,Yes,14,3,4,80,0,15,6,1,15,9,8,11
1277,49,No,Travel_Rarely,Sales,9,5,Other,1,3,Male,3,3,Sales Representative,4,Married,3917.0,16133,8,Y,No,16,3,1,80,3,34,4,2,3,1,15,2
1278,52,No,Travel_Frequently,Human Resources,9,5,Marketing,1,3,Female,2,3,Human Resources,2,Divorced,16901.0,11615,6,Y,No,15,4,4,80,0,13,2,2,11,6,3,17
1279,32,No,Travel_Rarely,Sales,17,3,Technical Degree,1,2,Male,1,2,Sales Representative,4,Married,18551.0,18368,7,Y,No,12,3,4,80,2,6,1,3,28,17,12,4
1280,22,No,Travel_Rarely,Research & Development,7,1,Other,1,2,Male,3,3,Research Scientist,3,Single,4793.0,20011,0,Y,No,20,3,4,80,3,25,2,3,6,0,7,13
1281,23,No,Travel_Rarely,Research & Development,9,5,Other,1,3,Male,2,2,Manager,3,Married,10947.0,24427,4,Y,No,12,3,3,80,1,30,0,2,13,6,10,15
1282,42,No,Non-Travel,Research & Development,22,5,Human Resources,1,3,Female,2,2,Healthcare Representative,3,Divorced,16859.0,26207,1,Y,No,24,4,1,80,2,23,6,3,11,4,13,5
1283,57,No,Travel_Rarely,Research & Development,1,1,Other,1,1,Female,2,2,Manufacturing Director,2,Married,2577.0,16837,0,Y,No,19,3,1,80,3,18,0,3,34,0,13,15
1284,46,No,Travel_Frequently,Sales,2,1,Technical Degree,1,4,Male,2,4,Sales Executive,2,Married,10488.0,12546,2,Y,No,21,3,4,80,1,36,5,3,4,3,15,13
1285,24,No,Travel_Rarely,Research & Development,4,2,Medical,1,1,Female,4,3,Laboratory Technician,4,Married,19604.0,26992,6,Y,No,20,3,3,80,0,0,4,4,16,9,10,4
1286,57,No,Travel_Rarely,Research & Development,14,2,Technical Degree,1,2,Female,3,1,Research Director,4,Single,10164.0,12748,0,Y,No,12,4,4,80,0,24,3,3,31,22,2,13
1287,30,No,Travel_Rarely,Sales,4,1,Human Resources,1,2,Female,4,2,Sales Executive,4,Single,2030.0,3553,1,Y,No,18,3,2,80,0,9,6,4,9,8,12,10
1288,55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1,Male,3,1,Research Scientist,4,Single,16881.0,4469,1,Y,No,18,3,1,80,3,17,1,4,16,1,5,8
1289,35,No,Travel_Frequently,Sales,8,1,Life Sciences,1,4,Male,3,4,Sales Representative,1,Married,11785.0,18299,3,Y,No,11,4,1,80,0,0,6,3,4,3,9,6
1290,19,Yes,Travel_Rarely,Sales,18,2,Human Resources,1,3,Male,3,3,Sales Representative,3,Married,7691.0,3474,2,Y,No,11,3,3,80,0,28,4,2,8,0,9,4
1291,25,Yes,Travel_Frequently,Research & Development,19,3,Marketing,1,1,Male,1,2,Healthcare Representative,1,Divorced,18297.0,17786,2,Y,No,23,3,1,80,1,12,1,3,32,9,7,14
1292,28,Yes,Travel_Rarely,Sales,14,3,Technical Degree,1,2,Male,3,2,Sales Representative,1,Divorced,7358.0,24861,9,Y,No,14,4,1,80,1,3,0,1,35,19,10,12
1293,50,No,Travel_Rarely,Research & Development,20,5,Other,1,4,Male,2,2,Manager,1,Married,19565.0,15759,4,Y,No,12,3,1,80,1,11,6,2,35,0,8,11
1294,55,Yes,Travel_Rarely,Research & Development,25,3,Medical,1,2,Male,4,1,Research Scientist,1,Married,2462.0,2337,2,Y,Yes,22,3,3,80,3,18,3,4,17,12,7,14
1295,44,Yes,Travel_Rarely,Research & Development,10,2,Technical Degree,1,4,Female,2,4,Research Scientist,3,Single,16511.0,8991,6,Y,Yes,25,3,4,80,2,25,3,4,8,0,8,9
1296,37,No,Non-Travel,Sales,17,3,Medical,1,4,male,2,3,Sales Executive,1,Single,11570.0,13351,4,Y,No,11,3,1,80,0,37,0,2,28,4,3,16
1297,29,Yes,Travel_Rarely,Sales,8,4,Life Sciences,1,4,Female,4,4,Sales Executive,4,Single,16897.0,26844,3,Y,No,19,3,4,80,0,15,2,2,13,0,9,15
1298,60,No,Travel_Rarely,Sales,28,1,Marketing,1,1,Male,2,2,Sales Executive,2,Married,12646.0,3087,2,Y,No,23,3,3,80,3,24,3,3,24,22,0,4
1299,48,No,Travel_Rarely,Research & Development,14,1,Other,1,1,Male,1,4,Research Scientist,4,Single,16474.0,3293,3,Y,Yes,13,4,4,80,0,9,2,4,14,12,6,3
1300,44,No,Travel_Rarely,Research & Development,21,2,Human Resources,1,1,Male,2,1,Research Director,2,Single,8037.0,10848,1,Y,No,24,3,2,80,3,36,1,1,5,2,10,9
1301,49,Yes,Travel_Rarely,Sales,23,5,Human Resources,1,4,Male,2,5,Manager,4,Married,10499.0,7964,0,Y,Yes,24,3,1,80,3,27,3,3,28,16,11,5
1302,27,No,Travel_Rarely,Human Resources,8,1,Marketing,1,4,Male,4,5,Human Resources,4,Married,14386.0,4828,2,Y,No,24,3,3,80,3,27,5,2,14,0,9,10
1303,20,No,Travel_Rarely,Sales,5,3,Life Sciences,1,2,Male,2,3,Manager,2,Married,7221.0,8472,1,Y,No,11,3,3,80,2,24,0,4,28,1,3,10
1304,44,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,3,Male,4,3,Research Scientist,3,Married,8769.0,22357,0,Y,Yes,12,3,4,80,3,24,6,2,3,0,0,15
1305,52,No,Travel_Rarely,Research & Development,8,5,Technical Degree,1,1,Female,3,4,Research Director,1,Single,18071.0,25045,0,Y,No,18,3,1,80,2,11,2,2,17,13,2,13
1306,48,No,Travel_Rarely,Research & Development,10,5,Life Sciences,1,4,Female,3,3,Healthcare Representative,4,Single,15356.0,23341,1,Y,No,15,3,3,80,2,7,5,2,38,10,6,3
1307,32,No,Travel_Rarely,Research & Development,27,5,Technical Degree,1,2,Male,1,1,Manager,3,Single,19278.0,8564,8,Y,Yes,21,3,2,80,0,35,1,3,15,11,10,4
1308,33,Yes,Travel_Rarely,Research & Development,8,1,Medical,1,2,Male,4,2,Healthcare Representative,1,Single,8389.0,3336,4,Y,No,17,3,4,80,1,38,1,1,10,9,2,16
1309,30,No,Travel_Rarely,Research & Development,9,5,Marketing,1,2,Female,4,2,Healthcare Representative,3,Married,5922.0,12548,8,Y,No,16,3,2,80,2,23,3,1,13,2,0,17
1310,52,Yes,Travel_Rarely,Research & Development,18,2,Medical,1,1,Male,4,4,Research Director,3,Divorced,14639.0,17149,7,Y,Yes,23,3,2,80,2,22,3,4,2,0,6,7
1311,28,No,Travel_Rarely,Sales,3,3,Medical,1,1,Male,1,2,Manager,1,Married,,17181,5,Y,No,11,3,4,80,1,36,5,2,37,30,7,3
1312,38,No,Travel_Rarely,Research & Development,17,4,Medical,1,3,Male,1,4,Manager,4,Married,6178.0,3667,0,Y,No,16,4,2,80,2,10,4,1,17,16,14,17
1313,28,Yes,Travel_Rarely,Research & Development,20,3,Medical,1,2,Male,2,3,Research Director,3,Divorced,16240.0,20209,9,Y,No,21,3,4,80,1,16,4,2,19,14,4,10
1314,47,No,Travel_Rarely,Research & Development,15,2,Human Resources,1,1,Male,4,3,Research Scientist,4,Single,4968.0,3212,4,Y,No,17,3,4,80,0,27,3,4,24,8,5,13
1315,52,No,Travel_Rarely,Research & Development,21,2,Life Sciences,1,2,Female,1,1,Manufacturing Director,4,Single,3716.0,4768,0,Y,No,14,3,3,80,3,2,4,2,37,9,13,12
1316,39,No,Travel_Rarely,Research & Development,27,3,Marketing,1,4,Male,3,2,Healthcare Representative,4,Married,17574.0,14607,6,Y,No,18,3,3,80,1,1,0,1,12,7,2,15
1317,55,No,Non-Travel,Research & Development,17,1,Marketing,1,2,Male,3,1,Manufacturing Director,1,Married,14511.0,24160,9,Y,No,18,3,2,80,3,28,5,2,3,0,13,11
1318,48,No,Travel_Rarely,Research & Development,8,2,Other,1,3,Male,4,5,Research Director,2,Married,18719.0,18828,7,Y,No,17,3,2,80,1,33,0,1,13,12,4,8
1319,31,No,Travel_Rarely,Sales,2,5,Medical,1,1,Female,3,1,Sales Executive,4,Married,9181.0,11589,7,Y,No,21,3,2,80,3,13,4,4,32,4,2,6
1320,41,No,Travel_Rarely,Sales,17,4,Marketing,1,4,Male,2,4,Sales Executive,2,Single,13995.0,22765,6,Y,No,25,3,2,80,0,32,3,2,27,5,12,9
1321,49,No,Travel_Rarely,Sales,18,4,Technical Degree,1,1,Male,2,4,Sales Executive,2,Married,12298.0,5676,1,Y,No,12,3,2,80,2,17,0,1,36,29,1,16
1322,53,No,Travel_Rarely,Sales,29,2,Marketing,1,4,Male,4,1,Sales Executive,3,Single,17762.0,20694,4,Y,No,16,3,3,80,0,28,1,4,7,6,13,17
1323,49,No,Travel_Frequently,  research & development  ,5,5,Medical,1,2,Male,1,3,Research Director,4,Married,7380.0,22424,3,Y,No,16,4,2,80,2,1,6,2,33,16,6,6
1324,32,No,Travel_Frequently,Sales,9,3,Marketing,1,2,Male,1,5,Sales Representative,4,Divorced,1615.0,9085,4,Y,No,22,3,2,80,3,10,3,4,4,2,9,2
1325,60,No,Non-Travel,Human Resources,9,4,Life Sciences,1,3,Male,1,1,Human Resources,4,Single,19714.0,20211,9,Y,Yes,25,3,1,80,3,30,5,1,4,3,10,14
1326,52,No,Travel_Rarely,Research & Development,2,5,Medical,1,3,Female,1,3,Manufacturing Director,2,Single,19138.0,24669,8,Y,No,22,3,4,80,2,12,2,2,30,15,6,15
1327,20,Yes,Non-Travel,Sales,2,5,Human Resources,1,4,Female,4,1,Sales Representative,1,Single,1463.0,21603,3,Y,No,17,4,4,80,1,25,2,2,8,8,11,16
1328,33,No,Travel_Rarely,Research & Development,19,1,Life Sciences,1,3,Male,2,2,Research Director,2,Single,10158.0,23943,7,Y,No,16,3,3,80,0,33,3,2,31,1,7,12
1329,22,No,Non-Travel,Research & Development,23,2,Marketing,1,3,Male,4,4,Research Scientist,4,Married,4158.0,25155,7,Y,No,12,3,4,80,1,9,4,4,32,0,11,2
1330,38,No,Non-Travel,Research & Development,27,5,Human Resources,1,3,Male,4,2,Healthcare Representative,4,Married,14434.0,6688,1,Y,Yes,18,3,2,80,3,11,0,4,2,1,0,4
1331,27,No,Non-Travel,Research & Development,3,3,Other,1,3,Female,3,2,Manager,4,Divorced,5938.0,6511,5,Y,Yes,25,3,4,80,0,21,0,1,29,25,1,8
1332,36,No,Travel_Frequently,Research & Development,17,4,Life Sciences,1,2,Male,2,5,Manager,2,Married,6417.0,20456,4,Y,Yes,14,3,3,80,0,30,3,3,11,8,1,17
1333,42,No,Travel_Rarely,Sales,14,1,Other,1,3,Female,1,3,Sales Executive,4,Single,9881.0,25154,1,Y,No,19,4,4,80,1,18,1,2,28,2,11,10
1334,21,No,Non-Travel,Human Resources,14,3,Technical Degree,1,2,Female,2,4,Human Resources,3,Single,6603.0,16640,9,Y,No,18,3,4,80,2,23,5,2,2,0,2,10
1335,46,No,Travel_Rarely,Human Resources,14,4,Life Sciences,1,2,Female,3,2,Human Resources,4,Single,3212.0,24712,3,Y,Yes,24,3,1,80,2,24,4,1,25,21,6,15
1336,36,Yes,Travel_Rarely,Research & Development,6,2,Human Resources,1,1,Female,4,4,Research Scientist,1,Single,17766.0,20714,6,Y,Yes,13,3,1,80,0,34,1,2,29,22,6,7
1337,60,No,Travel_Rarely,Sales,3,3,Other,1,2,Female,2,3,Manager,3,Married,19640.0,15466,0,Y,No,13,3,2,80,2,7,3,4,8,1,6,1
1338,19,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,2,Male,3,1,Manufacturing Director,4,Single,12695.0,2685,8,Y,No,18,3,4,80,3,4,3,4,25,10,0,9
1339,27,No,Non-Travel,Sales,16,1,Other,1,3,Male,4,2,Sales Representative,3,Divorced,18796.0,23342,9,Y,No,12,3,2,80,1,21,1,2,1,1,1,5
1340,60,Yes,Travel_Rarely,Sales,29,4,Marketing,1,2,Male,1,3,Sales Representative,4,Married,10775.0,2684,0,Y,No,19,3,4,80,1,27,2,2,2,1,7,3
1341,42,No,Travel_Rarely,Sales,4,5,Medical,1,4,Male,2,4,Sales Representative,1,Married,15559.0,17001,4,Y,No,14,3,2,80,1,11,3,4,3,1,8,4
1342,37,No,Travel_Rarely,Research & Development,29,1,Other,1,3,Female,1,3,Manufacturing Director,4,Married,7146.0,10532,6,Y,Yes,25,3,2,80,0,32,5,2,24,5,9,10
1343,36,Yes,Travel_Rarely,Research & Development,1,3,Marketing,1,3,Male,1,1,Manager,3,Married,1371.0,14891,7,Y,Yes,16,4,4,80,0,15,6,4,12,1,12,11
1344,40,No,Travel_Frequently,Research & Development,17,2,Medical,1,3,Female,3,3,Research Scientist,1,Married,6565.0,2733,1,Y,No,13,3,1,80,2,25,4,3,38,1,6,15
1345,41,No,Travel_Rarely,Research & Development,28,1,Medical,1,1,Male,3,4,Manufacturing Director,2,Married,9802.0,3496,3,Y,Yes,13,3,3,80,1,11,1,3,34,29,12,13
1346,28,No,Non-Travel,Research & Development,18,1,Human Resources,1,3,Female,4,2,Laboratory Technician,1,Single,9307.0,17154,1,Y,No,13,3,2,80,3,22,2,2,22,1,0,13
1347,51,No,Travel_Rarely,Research & Development,26,1,Technical Degree,1,2,Male,1,2,Research Director,1,Divorced,8437.0,13146,3,Y,No,21,4,3,80,3,25,1,2,8,0,14,14
1348,45,No,Travel_Frequently,Research & Development,8,4,Technical Degree,1,4,Male,3,5,Healthcare Representative,1,Single,1446.0,7450,5,Y,Yes,23,3,4,80,1,40,2,2,1,0,14,7
1349,22,No,Travel_Rarely,Human Resources,2,5,Life Sciences,1,3,Male,3,4,Human Resources,3,Married,2391.0,6635,5,Y,Yes,20,3,2,80,0,12,2,4,40,7,11,4
1350,22,No,Travel_Rarely,Sales,27,2,Marketing,1,3,Female,1,5,Sales Executive,1,Married,12516.0,20116,1,Y,No,22,3,4,80,0,22,5,3,30,15,3,8
1351,38,No,Non-Travel,Research & Development,18,2,Human Resources,1,4,Male,4,5,Research Scientist,4,Single,18724.0,13227,3,Y,No,24,3,2,80,0,30,4,3,1,1,9,15
1352,29,No,Travel_Rarely,Research & Development,27,5,Other,1,3,Male,1,1,Manufacturing Director,1,Single,16454.0,16023,3,Y,No,24,4,1,80,3,35,3,1,31,12,7,2
1353,21,No,Travel_Rarely,Research & Development,27,4,Marketing,1,1,Male,4,4,Laboratory Technician,1,Single,12891.0,24911,0,Y,Yes,24,4,2,80,1,26,2,1,17,14,15,11
1354,59,No,Travel_Rarely,Research & Development,16,4,Other,1,2,Female,4,2,Healthcare Representative,4,Married,15998.0,25109,1,Y,Yes,22,4,2,80,3,35,3,2,12,4,13,6
1355,37,No,Non-Travel,Research & Development,26,5,Other,1,4,Male,3,4,Research Scientist,4,Married,6969.0,8303,2,Y,Yes,12,3,2,80,1,22,4,4,4,3,12,16
1356,55,No,Travel_Rarely,Research & Development,10,5,Other,1,4,Female,1,1,Laboratory Technician,2,Divorced,10265.0,12671,4,Y,No,18,3,4,80,3,37,3,2,9,7,4,14
1357,42,No,Travel_Rarely,Human Resources,8,3,Life Sciences,1,1,Male,1,4,Human Resources,1,Married,16861.0,26415,7,Y,No,19,3,1,80,3,2,5,3,24,9,0,14
1358,31,No,Travel_Rarely,Research & Development,12,4,Life Sciences,1,2,Male,3,4,Research Director,3,Single,6454.0,19803,5,Y,No,25,3,4,80,2,29,5,2,33,4,6,11
1359,28,No,Travel_Rarely,Sales,22,1,Human Resources,1,1,Female,2,5,Sales Executive,1,Married,4150.0,12181,2,Y,No,18,3,3,80,3,31,0,2,36,18,5,1
1360,49,No,Non-Travel,Research & Development,16,2,Life Sciences,1,2,Male,2,4,Laboratory Technician,1,Married,16386.0,6710,5,Y,Yes,25,3,1,80,1,14,5,3,29,14,8,7
1361,28,No,Travel_Rarely,Human Resources,12,4,Human Resources,1,1,Female,1,5,Manager,4,Married,7414.0,10679,6,Y,No,20,4,2,80,3,37,2,3,6,5,3,4
1362,35,No,Travel_Rarely,Sales,11,5,Life Sciences,1,3,Male,3,5,Manager,2,Married,5657.0,15500,5,Y,No,13,4,2,80,2,10,4,3,5,2,3,2
1363,44,No,Travel_Frequently,Research & Development,20,1,Technical Degree,1,1,Female,4,3,Healthcare Representative,1,Married,11486.0,3441,9,Y,No,17,3,2,80,2,1,5,3,2,2,7,0
1364,35,No,Travel_Rarely,Research & Development,19,3,Human Resources,1,4,Female,4,1,Research Director,3,Single,15894.0,4390,5,Y,No,21,3,3,80,1,25,1,1,12,4,13,15
1365,40,No,Non-Travel,Research & Development,1,3,Technical Degree,1,4,Female,1,5,Laboratory Technician,1,Married,6480.0,3384,0,Y,No,20,3,3,80,2,33,4,4,2,2,13,9
1366,28,No,Non-Travel,Sales,27,1,Technical Degree,1,4,Male,3,4,Sales Representative,3,Single,9033.0,20540,2,Y,No,12,3,2,80,2,0,2,4,25,19,3,9
1367,38,No,Travel_Rarely,Research & Development,3,1,Human Resources,1,1,Male,1,5,Laboratory Technician,4,Married,1983.0,15136,6,Y,No,14,3,2,80,0,10,4,3,23,19,2,10
1368,22,No,Non-Travel,Human Resources,12,5,Marketing,1,4,Female,1,5,Human Resources,2,Single,9543.0,6396,3,Y,Yes,22,3,3,80,1,4,5,4,5,4,6,11
1369,40,Yes,Travel_Rarely,Sales,9,5,Medical,1,4,Female,3,5,Sales Representative,1,Divorced,10916.0,3391,3,Y,No,23,4,4,80,2,25,1,4,11,1,12,7
1370,58,No,Travel_Rarely,Sales,21,2,Life Sciences,1,3,Male,1,2,Sales Executive,2,Married,11143.0,25806,6,Y,Yes,24,3,1,80,2,5,0,4,35,9,4,4
1371,42,Yes,Travel_Rarely,Human Resources,29,2,Other,1,3,Male,4,2,Human Resources,1,Married,16581.0,23819,8,Y,No,23,3,1,80,2,34,2,4,1,1,8,8
1372,58,No,Travel_Rarely,Sales,22,3,Life Sciences,1,2,Male,2,2,Manager,3,Divorced,2907.0,23184,1,Y,Yes,16,3,3,80,1,4,6,3,10,9,4,10
1373,27,No,Travel_Rarely,Research & Development,5,1,Other,1,2,Female,4,2,Manufacturing Director,2,Divorced,10216.0,21526,8,Y,No,21,3,3,80,0,8,2,2,38,29,8,14
1374,39,No,Travel_Rarely,Research & Development,1,3,Marketing,1,2,Male,2,3,Healthcare Representative,1,Married,9737.0,18652,2,Y,No,15,3,4,80,3,27,4,2,33,8,5,16
1375,36,No,Non-Travel,Sales,10,5,Medical,1,1,Male,3,5,Sales Representative,4,Single,14757.0,22301,5,Y,No,23,3,2,80,0,18,6,2,25,13,5,10
1376,18,No,Travel_Rarely,Research & Development,17,4,Marketing,1,2,Male,1,3,Healthcare Representative,3,Divorced,5174.0,11716,3,Y,Yes,19,4,3,80,1,4,6,1,17,9,10,12
1377,24,No,Travel_Rarely,Research & Development,4,5,Medical,1,1,Male,2,4,Research Director,2,Married,16708.0,17568,0,Y,Yes,20,3,4,80,1,22,3,4,20,3,14,16
1378,21,No,Travel_Rarely,Research & Development,15,4,Human Resources,1,1,Male,3,1,Laboratory Technician,1,Married,10297.0,10669,8,Y,No,14,3,3,80,1,15,6,3,35,5,5,6
1379,18,No,Non-Travel,Research & Development,19,1,Human Resources,1,2,Female,3,3,Research Director,2,Divorced,2990.0,6271,5,Y,No,15,3,2,80,3,6,3,3,39,13,6,8
1380,32,Yes,Travel_Rarely,Research & Development,27,1,Other,1,2,Male,3,2,Manager,1,Single,6596.0,18622,7,Y,No,14,3,3,80,1,13,6,1,21,3,11,17
1381,57,No,Travel_Rarely,Sales,8,1,Technical Degree,1,1,Female,4,2,Manager,3,Single,17374.0,17228,1,Y,No,24,3,2,80,0,21,1,3,29,25,10,17
1382,29,No,Travel_Rarely,Research & Development,28,2,Technical Degree,1,3,Male,4,4,Manager,4,Married,4775.0,16256,6,Y,No,23,3,4,80,2,8,0,2,29,14,3,9
1383,39,Yes,Travel_Rarely,Human Resources,28,2,Other,1,4,Male,2,5,Manager,3,Married,19445.0,25386,5,Y,No,24,3,1,80,2,22,0,1,7,7,3,11
1384,39,No,Travel_Rarely,Sales,23,4,Human Resources,1,4,Male,2,1,Sales Representative,2,Married,16706.0,26152,1,Y,No,18,3,4,80,1,3,6,3,33,16,8,17
1385,34,No,Travel_Frequently,Research & Development,15,3,Other,1,4,Female,4,3,Research Scientist,2,Married,15645.0,24267,1,Y,No,23,3,1,80,1,25,4,1,8,2,14,8
1386,46,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1,3,Female,2,5,Research Scientist,1,Married,14668.0,14779,3,Y,No,18,3,4,80,3,40,4,1,19,18,11,8
1387,31,No,Travel_Rarely,Research & Development,7,4,Other,1,1,Male,2,5,Manager,3,Married,16960.0,16434,3,Y,Yes,25,4,1,80,2,5,3,3,39,5,6,9
1388,37,No,Travel_Rarely,Sales,15,2,Human Resources,1,2,Male,1,3,Manager,1,Divorced,12357.0,14732,2,Y,Yes,13,3,4,80,3,30,5,2,24,10,10,0
1389,50,No,Non-Travel,Human Resources,8,5,Marketing,1,1,Female,2,3,Human Resources,3,Single,5435.0,24169,7,Y,No,11,3,2,80,3,16,0,3,18,15,9,10
1390,60,No,Travel_Rarely,Research & Development,26,4,Life Sciences,1,1,Female,3,3,Research Scientist,2,Married,16804.0,7093,6,Y,Yes,16,3,1,80,3,8,5,4,4,0,5,13
1391,32,No,Travel_Rarely,Sales,23,3,Human Resources,1,2,Male,1,3,Manager,1,Divorced,18429.0,8438,1,Y,No,12,4,1,80,3,26,0,4,10,7,0,9
1392,29,No,Travel_Rarely,Sales,10,4,Other,1,3,Female,2,2,Sales Executive,1,Married,,14729,2,Y,No,12,3,2,80,0,5,5,3,14,10,6,13
1393,57,No,Travel_Rarely,Sales,18,4,Human Resources,1,4,Male,1,5,Manager,3,Married,8951.0,24558,9,Y,No,13,3,2,80,1,5,5,2,7,7,5,9
1394,37,No,Travel_Rarely,Research & Development,4,1,Human Resources,1,4,Male,3,5,Laboratory Technician,4,Single,7449.0,11943,8,Y,No,18,3,1,80,1,3,0,4,18,6,11,16
1395,47,Yes,Travel_Rarely,Research & Development,15,2,Technical Degree,1,1,Male,2,2,Research Director,3,Divorced,4199.0,23829,4,Y,Yes,13,4,1,80,3,2,1,4,22,21,3,1
1396,55,No,Travel_Rarely,Research & Development,11,1,Other,1,3,Male,1,5,Research Director,4,Married,7768.0,21722,1,Y,Yes,17,3,1,80,3,23,1,3,26,24,12,13
1397,20,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,4,Female,2,3,Manager,3,Married,10130.0,4333,2,Y,No,20,3,3,80,0,17,4,3,39,18,7,17
1398,45,Yes,Non-Travel,Sales,3,4,Other,1,3,Male,1,1,Sales Executive,2,Married,9633.0,6386,7,Y,Yes,24,4,4,80,3,31,5,3,31,30,6,1
1399,43,No,Travel_Rarely,Research & Development,15,2,Technical Degree,1,2,Male,1,5,Research Scientist,1,Married,19934.0,14655,3,Y,No,20,3,2,80,0,20,5,1,25,25,7,7
1400,47,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,1,Female,3,1,Research Scientist,3,Married,5225.0,22965,1,Y,No,19,3,2,80,0,28,5,1,26,9,8,5
1401,30,No,Travel_Rarely,Sales,15,1,Marketing,1,1,Male,3,1,Sales Representative,2,Married,17980.0,25082,1,Y,No,23,3,4,80,3,31,5,1,18,8,0,6
1402,30,No,Travel_Rarely,Sales,6,4,Human Resources,1,3,Male,2,2,Sales Executive,3,Married,7054.0,18316,5,Y,No,18,3,2,80,1,24,5,3,28,3,15,12
1403,19,No,Travel_Rarely,Sales,1,3,Marketing,1,4,Female,4,4,Sales Representative,1,Married,2505.0,10359,7,Y,No,11,3,2,80,0,11,3,2,38,22,2,1
1404,54,No,Travel_Frequently,Research & Development,14,2,Technical Degree,1,3,Male,2,5,Healthcare Representative,3,Married,10053.0,16172,6,Y,No,17,4,1,80,1,8,2,4,40,12,1,6
