EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroup,SalaryBand,SatisfactionScore,AttritionBinary
1309,30,No,Travel_Rarely,Research & Development,9,5,Marketing,2,Female,4,2,Healthcare Representative,3,Married,5922,12548,8,No,16,3,2,2,23,3,1,13,2,0,17,26-35,3K-6K,2.0,0
1310,52,Yes,Travel_Rarely,Research & Development,18,2,Medical,1,Male,4,4,Research Director,3,Divorced,14639,17149,7,Yes,23,3,2,2,22,3,4,2,0,6,7,46-60,> 10K,2.67,1
1311,28,No,Travel_Rarely,Sales,3,3,Medical,1,Male,1,2,Manager,1,Married,10457,17181,5,No,11,3,4,1,36,5,2,37,30,7,3,26-35,> 10K,1.33,0
1312,38,No,Travel_Rarely,Research & Development,17,4,Medical,3,Male,1,4,Manager,4,Married,6178,3667,0,No,16,4,2,2,10,4,1,17,16,14,17,36-45,6K-10K,2.67,0
1313,28,Yes,Travel_Rarely,Research & Development,20,3,Medical,2,Male,2,3,Research Director,3,Divorced,16240,20209,9,No,21,3,4,1,16,4,2,19,14,4,10,26-35,> 10K,2.33,1
1314,47,No,Travel_Rarely,Research & Development,15,2,Human Resources,1,Male,4,3,Research Scientist,4,Single,4968,3212,4,No,17,3,4,0,27,3,4,24,8,5,13,46-60,3K-6K,3.0,0
1315,52,No,Travel_Rarely,Research & Development,21,2,Life Sciences,2,Female,1,1,Manufacturing Director,4,Single,3716,4768,0,No,14,3,3,3,2,4,2,37,9,13,12,46-60,3K-6K,2.67,0
1316,39,No,Travel_Rarely,Research & Development,27,3,Marketing,4,Male,3,2,Healthcare Representative,4,Married,17574,14607,6,No,18,3,3,1,1,0,1,12,7,2,15,36-45,> 10K,3.0,0
1317,55,No,Non-Travel,Research & Development,17,1,Marketing,2,Male,3,1,Manufacturing Director,1,Married,14511,24160,9,No,18,3,2,3,28,5,2,3,0,13,11,46-60,> 10K,1.67,0
1318,48,No,Travel_Rarely,Research & Development,8,2,Other,3,Male,4,5,Research Director,2,Married,18719,18828,7,No,17,3,2,1,33,0,1,13,12,4,8,46-60,> 10K,2.0,0
1319,31,No,Travel_Rarely,Sales,2,5,Medical,1,Female,3,1,Sales Executive,4,Married,9181,11589,7,No,21,3,2,3,13,4,4,32,4,2,6,26-35,6K-10K,3.0,0
1320,41,No,Travel_Rarely,Sales,17,4,Marketing,4,Male,2,4,Sales Executive,2,Single,13995,22765,6,No,25,3,2,0,32,3,2,27,5,12,9,36-45,> 10K,2.67,0
1321,49,No,Travel_Rarely,Sales,18,4,Technical Degree,1,Male,2,4,Sales Executive,2,Married,12298,5676,1,No,12,3,2,2,17,0,1,36,29,1,16,46-60,> 10K,1.33,0
1322,53,No,Travel_Rarely,Sales,29,2,Marketing,4,Male,4,1,Sales Executive,3,Single,17762,20694,4,No,16,3,3,0,28,1,4,7,6,13,17,46-60,> 10K,3.67,0
1323,49,No,Travel_Frequently,Research & Development,5,5,Medical,2,Male,1,3,Research Director,4,Married,7380,22424,3,No,16,4,2,2,1,6,2,33,16,6,6,46-60,6K-10K,2.67,0
1324,32,No,Travel_Frequently,Sales,9,3,Marketing,2,Male,1,5,Sales Representative,4,Divorced,1615,9085,4,No,22,3,2,3,10,3,4,4,2,9,2,26-35,< 3K,3.33,0
1325,60,No,Non-Travel,Human Resources,9,4,Life Sciences,3,Male,1,1,Human Resources,4,Single,19714,20211,9,Yes,25,3,1,3,30,5,1,4,3,10,14,46-60,> 10K,2.67,0
1326,52,No,Travel_Rarely,Research & Development,2,5,Medical,3,Female,1,3,Manufacturing Director,2,Single,19138,24669,8,No,22,3,4,2,12,2,2,30,15,6,15,46-60,> 10K,2.33,0
1327,20,Yes,Non-Travel,Sales,2,5,Human Resources,4,Female,4,1,Sales Representative,1,Single,1463,21603,3,No,17,4,4,1,25,2,2,8,8,11,16,18-25,< 3K,2.33,1
1328,33,No,Travel_Rarely,Research & Development,19,1,Life Sciences,3,Male,2,2,Research Director,2,Single,10158,23943,7,No,16,3,3,0,33,3,2,31,1,7,12,26-35,> 10K,2.33,0
1329,22,No,Non-Travel,Research & Development,23,2,Marketing,3,Male,4,4,Research Scientist,4,Married,4158,25155,7,No,12,3,4,1,9,4,4,32,0,11,2,18-25,3K-6K,3.67,0
1330,38,No,Non-Travel,Research & Development,27,5,Human Resources,3,Male,4,2,Healthcare Representative,4,Married,14434,6688,1,Yes,18,3,2,3,11,0,4,2,1,0,4,36-45,> 10K,3.67,0
1331,27,No,Non-Travel,Research & Development,3,3,Other,3,Female,3,2,Manager,4,Divorced,5938,6511,5,Yes,25,3,4,0,21,0,1,29,25,1,8,26-35,3K-6K,2.67,0
1332,36,No,Travel_Frequently,Research & Development,17,4,Life Sciences,2,Male,2,5,Manager,2,Married,6417,20456,4,Yes,14,3,3,0,30,3,3,11,8,1,17,36-45,6K-10K,2.33,0
1333,42,No,Travel_Rarely,Sales,14,1,Other,3,Female,1,3,Sales Executive,4,Single,9881,25154,1,No,19,4,4,1,18,1,2,28,2,11,10,36-45,6K-10K,3.0,0
1334,21,No,Non-Travel,Human Resources,14,3,Technical Degree,2,Female,2,4,Human Resources,3,Single,6603,16640,9,No,18,3,4,2,23,5,2,2,0,2,10,18-25,6K-10K,2.33,0
1335,46,No,Travel_Rarely,Human Resources,14,4,Life Sciences,2,Female,3,2,Human Resources,4,Single,3212,24712,3,Yes,24,3,1,2,24,4,1,25,21,6,15,46-60,3K-6K,2.33,0
1336,36,Yes,Travel_Rarely,Research & Development,6,2,Human Resources,1,Female,4,4,Research Scientist,1,Single,17766,20714,6,Yes,13,3,1,0,34,1,2,29,22,6,7,36-45,> 10K,1.33,1
1337,60,No,Travel_Rarely,Sales,3,3,Other,2,Female,2,3,Manager,3,Married,19640,15466,0,No,13,3,2,2,7,3,4,8,1,6,1,46-60,> 10K,3.0,0
1338,19,No,Travel_Rarely,Research & Development,1,4,Technical Degree,2,Male,3,1,Manufacturing Director,4,Single,12695,2685,8,No,18,3,4,3,4,3,4,25,10,0,9,18-25,> 10K,3.33,0
1339,27,No,Non-Travel,Sales,16,1,Other,3,Male,4,2,Sales Representative,3,Divorced,18796,23342,9,No,12,3,2,1,21,1,2,1,1,1,5,26-35,> 10K,2.67,0
1340,60,Yes,Travel_Rarely,Sales,29,4,Marketing,2,Male,1,3,Sales Representative,4,Married,10775,2684,0,No,19,3,4,1,27,2,2,2,1,7,3,46-60,> 10K,2.67,1
1341,42,No,Travel_Rarely,Sales,4,5,Medical,4,Male,2,4,Sales Representative,1,Married,15559,17001,4,No,14,3,2,1,11,3,4,3,1,8,4,36-45,> 10K,3.0,0
1342,37,No,Travel_Rarely,Research & Development,29,1,Other,3,Female,1,3,Manufacturing Director,4,Married,7146,10532,6,Yes,25,3,2,0,32,5,2,24,5,9,10,36-45,6K-10K,3.0,0
1343,36,Yes,Travel_Rarely,Research & Development,1,3,Marketing,3,Male,1,1,Manager,3,Married,1371,14891,7,Yes,16,4,4,0,15,6,4,12,1,12,11,36-45,< 3K,3.33,1
1344,40,No,Travel_Frequently,Research & Development,17,2,Medical,3,Female,3,3,Research Scientist,1,Married,6565,2733,1,No,13,3,1,2,25,4,3,38,1,6,15,36-45,6K-10K,2.33,0
1345,41,No,Travel_Rarely,Research & Development,28,1,Medical,1,Male,3,4,Manufacturing Director,2,Married,9802,3496,3,Yes,13,3,3,1,11,1,3,34,29,12,13,36-45,6K-10K,2.0,0
1346,28,No,Non-Travel,Research & Development,18,1,Human Resources,3,Female,4,2,Laboratory Technician,1,Single,9307,17154,1,No,13,3,2,3,22,2,2,22,1,0,13,26-35,6K-10K,2.0,0
1347,51,No,Travel_Rarely,Research & Development,26,1,Technical Degree,2,Male,1,2,Research Director,1,Divorced,8437,13146,3,No,21,4,3,3,25,1,2,8,0,14,14,46-60,6K-10K,1.67,0
1348,45,No,Travel_Frequently,Research & Development,8,4,Technical Degree,4,Male,3,5,Healthcare Representative,1,Single,1446,7450,5,Yes,23,3,4,1,40,2,2,1,0,14,7,36-45,< 3K,2.33,0
1349,22,No,Travel_Rarely,Human Resources,2,5,Life Sciences,3,Male,3,4,Human Resources,3,Married,2391,6635,5,Yes,20,3,2,0,12,2,4,40,7,11,4,18-25,< 3K,3.33,0
1350,22,No,Travel_Rarely,Sales,27,2,Marketing,3,Female,1,5,Sales Executive,1,Married,12516,20116,1,No,22,3,4,0,22,5,3,30,15,3,8,18-25,> 10K,2.33,0
1351,38,No,Non-Travel,Research & Development,18,2,Human Resources,4,Male,4,5,Research Scientist,4,Single,18724,13227,3,No,24,3,2,0,30,4,3,1,1,9,15,36-45,> 10K,3.67,0
1352,29,No,Travel_Rarely,Research & Development,27,5,Other,3,Male,1,1,Manufacturing Director,1,Single,16454,16023,3,No,24,4,1,3,35,3,1,31,12,7,2,26-35,> 10K,1.67,0
1353,21,No,Travel_Rarely,Research & Development,27,4,Marketing,1,Male,4,4,Laboratory Technician,1,Single,12891,24911,0,Yes,24,4,2,1,26,2,1,17,14,15,11,18-25,> 10K,1.0,0
1354,59,No,Travel_Rarely,Research & Development,16,4,Other,2,Female,4,2,Healthcare Representative,4,Married,15998,25109,1,Yes,22,4,2,3,35,3,2,12,4,13,6,46-60,> 10K,2.67,0
1355,37,No,Non-Travel,Research & Development,26,5,Other,4,Male,3,4,Research Scientist,4,Married,6969,8303,2,Yes,12,3,2,1,22,4,4,4,3,12,16,36-45,6K-10K,4.0,0
1356,55,No,Travel_Rarely,Research & Development,10,5,Other,4,Female,1,1,Laboratory Technician,2,Divorced,10265,12671,4,No,18,3,4,3,37,3,2,9,7,4,14,46-60,> 10K,2.67,0
1357,42,No,Travel_Rarely,Human Resources,8,3,Life Sciences,1,Male,1,4,Human Resources,1,Married,16861,26415,7,No,19,3,1,3,2,5,3,24,9,0,14,36-45,> 10K,1.67,0
1358,31,No,Travel_Rarely,Research & Development,12,4,Life Sciences,2,Male,3,4,Research Director,3,Single,6454,19803,5,No,25,3,4,2,29,5,2,33,4,6,11,26-35,6K-10K,2.33,0
1359,28,No,Travel_Rarely,Sales,22,1,Human Resources,1,Female,2,5,Sales Executive,1,Married,4150,12181,2,No,18,3,3,3,31,0,2,36,18,5,1,26-35,3K-6K,1.33,0
1360,49,No,Non-Travel,Research & Development,16,2,Life Sciences,2,Male,2,4,Laboratory Technician,1,Married,16386,6710,5,Yes,25,3,1,1,14,5,3,29,14,8,7,46-60,> 10K,2.0,0
1361,28,No,Travel_Rarely,Human Resources,12,4,Human Resources,1,Female,1,5,Manager,4,Married,7414,10679,6,No,20,4,2,3,37,2,3,6,5,3,4,26-35,6K-10K,2.67,0
1362,35,No,Travel_Rarely,Sales,11,5,Life Sciences,3,Male,3,5,Manager,2,Married,5657,15500,5,No,13,4,2,2,10,4,3,5,2,3,2,26-35,3K-6K,2.67,0
1363,44,No,Travel_Frequently,Research & Development,20,1,Technical Degree,1,Female,4,3,Healthcare Representative,1,Married,11486,3441,9,No,17,3,2,2,1,5,3,2,2,7,0,36-45,> 10K,1.67,0
1364,35,No,Travel_Rarely,Research & Development,19,3,Human Resources,4,Female,4,1,Research Director,3,Single,15894,4390,5,No,21,3,3,1,25,1,1,12,4,13,15,26-35,> 10K,2.67,0
1365,40,No,Non-Travel,Research & Development,1,3,Technical Degree,4,Female,1,5,Laboratory Technician,1,Married,6480,3384,0,No,20,3,3,2,33,4,4,2,2,13,9,36-45,6K-10K,3.0,0
1366,28,No,Non-Travel,Sales,27,1,Technical Degree,4,Male,3,4,Sales Representative,3,Single,9033,20540,2,No,12,3,2,2,0,2,4,25,19,3,9,26-35,6K-10K,3.67,0
1367,38,No,Travel_Rarely,Research & Development,3,1,Human Resources,1,Male,1,5,Laboratory Technician,4,Married,1983,15136,6,No,14,3,2,0,10,4,3,23,19,2,10,36-45,< 3K,2.67,0
1368,22,No,Non-Travel,Human Resources,12,5,Marketing,4,Female,1,5,Human Resources,2,Single,9543,6396,3,Yes,22,3,3,1,4,5,4,5,4,6,11,18-25,6K-10K,3.33,0
1369,40,Yes,Travel_Rarely,Sales,9,5,Medical,4,Female,3,5,Sales Representative,1,Divorced,10916,3391,3,No,23,4,4,2,25,1,4,11,1,12,7,36-45,> 10K,3.0,1
1370,58,No,Travel_Rarely,Sales,21,2,Life Sciences,3,Male,1,2,Sales Executive,2,Married,11143,25806,6,Yes,24,3,1,2,5,0,4,35,9,4,4,46-60,> 10K,3.0,0
1371,42,Yes,Travel_Rarely,Human Resources,29,2,Other,3,Male,4,2,Human Resources,1,Married,16581,23819,8,No,23,3,1,2,34,2,4,1,1,8,8,36-45,> 10K,2.67,1
1372,58,No,Travel_Rarely,Sales,22,3,Life Sciences,2,Male,2,2,Manager,3,Divorced,2907,23184,1,Yes,16,3,3,1,4,6,3,10,9,4,10,46-60,< 3K,2.67,0
1373,27,No,Travel_Rarely,Research & Development,5,1,Other,2,Female,4,2,Manufacturing Director,2,Divorced,10216,21526,8,No,21,3,3,0,8,2,2,38,29,8,14,26-35,> 10K,2.0,0
1374,39,No,Travel_Rarely,Research & Development,1,3,Marketing,2,Male,2,3,Healthcare Representative,1,Married,9737,18652,2,No,15,3,4,3,27,4,2,33,8,5,16,36-45,6K-10K,1.67,0
1375,36,No,Non-Travel,Sales,10,5,Medical,1,Male,3,5,Sales Representative,4,Single,14757,22301,5,No,23,3,2,0,18,6,2,25,13,5,10,36-45,> 10K,2.33,0
1376,18,No,Travel_Rarely,Research & Development,17,4,Marketing,2,Male,1,3,Healthcare Representative,3,Divorced,5174,11716,3,Yes,19,4,3,1,4,6,1,17,9,10,12,18-25,3K-6K,2.0,0
1377,24,No,Travel_Rarely,Research & Development,4,5,Medical,1,Male,2,4,Research Director,2,Married,16708,17568,0,Yes,20,3,4,1,22,3,4,20,3,14,16,18-25,> 10K,2.33,0
1378,21,No,Travel_Rarely,Research & Development,15,4,Human Resources,1,Male,3,1,Laboratory Technician,1,Married,10297,10669,8,No,14,3,3,1,15,6,3,35,5,5,6,18-25,> 10K,1.67,0
1379,18,No,Non-Travel,Research & Development,19,1,Human Resources,2,Female,3,3,Research Director,2,Divorced,2990,6271,5,No,15,3,2,3,6,3,3,39,13,6,8,18-25,< 3K,2.33,0
1380,32,Yes,Travel_Rarely,Research & Development,27,1,Other,2,Male,3,2,Manager,1,Single,6596,18622,7,No,14,3,3,1,13,6,1,21,3,11,17,26-35,6K-10K,1.33,1
1381,57,No,Travel_Rarely,Sales,8,1,Technical Degree,1,Female,4,2,Manager,3,Single,17374,17228,1,No,24,3,2,0,21,1,3,29,25,10,17,46-60,> 10K,2.33,0
1382,29,No,Travel_Rarely,Research & Development,28,2,Technical Degree,3,Male,4,4,Manager,4,Married,4775,16256,6,No,23,3,4,2,8,0,2,29,14,3,9,26-35,3K-6K,3.0,0
1383,39,Yes,Travel_Rarely,Human Resources,28,2,Other,4,Male,2,5,Manager,3,Married,19445,25386,5,No,24,3,1,2,22,0,1,7,7,3,11,36-45,> 10K,2.67,1
1384,39,No,Travel_Rarely,Sales,23,4,Human Resources,4,Male,2,1,Sales Representative,2,Married,16706,26152,1,No,18,3,4,1,3,6,3,33,16,8,17,36-45,> 10K,3.0,0
1385,34,No,Travel_Frequently,Research & Development,15,3,Other,4,Female,4,3,Research Scientist,2,Married,15645,24267,1,No,23,3,1,1,25,4,1,8,2,14,8,26-35,> 10K,2.33,0
1386,46,No,Travel_Rarely,Research & Development,27,3,Technical Degree,3,Female,2,5,Research Scientist,1,Married,14668,14779,3,No,18,3,4,3,40,4,1,19,18,11,8,46-60,> 10K,1.67,0
1387,31,No,Travel_Rarely,Research & Development,7,4,Other,1,Male,2,5,Manager,3,Married,16960,16434,3,Yes,25,4,1,2,5,3,3,39,5,6,9,26-35,> 10K,2.33,0
1388,37,No,Travel_Rarely,Sales,15,2,Human Resources,2,Male,1,3,Manager,1,Divorced,12357,14732,2,Yes,13,3,4,3,30,5,2,24,10,10,0,36-45,> 10K,1.67,0
1389,50,No,Non-Travel,Human Resources,8,5,Marketing,1,Female,2,3,Human Resources,3,Single,5435,24169,7,No,11,3,2,3,16,0,3,18,15,9,10,46-60,3K-6K,2.33,0
1390,60,No,Travel_Rarely,Research & Development,26,4,Life Sciences,1,Female,3,3,Research Scientist,2,Married,16804,7093,6,Yes,16,3,1,3,8,5,4,4,0,5,13,46-60,> 10K,2.33,0
1391,32,No,Travel_Rarely,Sales,23,3,Human Resources,2,Male,1,3,Manager,1,Divorced,18429,8438,1,No,12,4,1,3,26,0,4,10,7,0,9,26-35,> 10K,2.33,0
1392,29,No,Travel_Rarely,Sales,10,4,Other,3,Female,2,2,Sales Executive,1,Married,10457,14729,2,No,12,3,2,0,5,5,3,14,10,6,13,26-35,> 10K,2.33,0
1393,57,No,Travel_Rarely,Sales,18,4,Human Resources,4,Male,1,5,Manager,3,Married,8951,24558,9,No,13,3,2,1,5,5,2,7,7,5,9,46-60,6K-10K,3.0,0
1394,37,No,Travel_Rarely,Research & Development,4,1,Human Resources,4,Male,3,5,Laboratory Technician,4,Single,7449,11943,8,No,18,3,1,1,3,0,4,18,6,11,16,36-45,6K-10K,4.0,0
1395,47,Yes,Travel_Rarely,Research & Development,15,2,Technical Degree,1,Male,2,2,Research Director,3,Divorced,4199,23829,4,Yes,13,4,1,3,2,1,4,22,21,3,1,46-60,3K-6K,2.67,1
1396,55,No,Travel_Rarely,Research & Development,11,1,Other,3,Male,1,5,Research Director,4,Married,7768,21722,1,Yes,17,3,1,3,23,1,3,26,24,12,13,46-60,6K-10K,3.33,0
1397,20,No,Travel_Rarely,Research & Development,22,2,Technical Degree,4,Female,2,3,Manager,3,Married,10130,4333,2,No,20,3,3,0,17,4,3,39,18,7,17,18-25,> 10K,3.33,0
1398,45,Yes,Non-Travel,Sales,3,4,Other,3,Male,1,1,Sales Executive,2,Married,9633,6386,7,Yes,24,4,4,3,31,5,3,31,30,6,1,36-45,6K-10K,2.67,1
1399,43,No,Travel_Rarely,Research & Development,15,2,Technical Degree,2,Male,1,5,Research Scientist,1,Married,19934,14655,3,No,20,3,2,0,20,5,1,25,25,7,7,36-45,> 10K,1.33,0
1400,47,No,Travel_Rarely,Research & Development,3,3,Technical Degree,1,Female,3,1,Research Scientist,3,Married,5225,22965,1,No,19,3,2,0,28,5,1,26,9,8,5,46-60,3K-6K,1.67,0
1401,30,No,Travel_Rarely,Sales,15,1,Marketing,1,Male,3,1,Sales Representative,2,Married,17980,25082,1,No,23,3,4,3,31,5,1,18,8,0,6,26-35,> 10K,1.33,0
1402,30,No,Travel_Rarely,Sales,6,4,Human Resources,3,Male,2,2,Sales Executive,3,Married,7054,18316,5,No,18,3,2,1,24,5,3,28,3,15,12,26-35,6K-10K,3.0,0
1403,19,No,Travel_Rarely,Sales,1,3,Marketing,4,Female,4,4,Sales Representative,1,Married,2505,10359,7,No,11,3,2,0,11,3,2,38,22,2,1,18-25,< 3K,2.33,0
1404,54,No,Travel_Frequently,Research & Development,14,2,Technical Degree,3,Male,2,5,Healthcare Representative,3,Married,10053,16172,6,No,17,4,1,1,8,2,4,40,12,1,6,46-60,> 10K,3.33,0
1405,55,No,Travel_Rarely,Research & Development,16,2,Marketing,2,Male,1,2,Laboratory Technician,4,Single,16749,5542,3,Yes,17,3,2,1,6,5,1,32,24,2,0,46-60,> 10K,2.33,0
1406,19,No,Travel_Rarely,Research & Development,1,3,Human Resources,4,Male,3,2,Manufacturing Director,1,Single,11832,24270,1,No,18,3,3,0,13,3,2,18,1,10,5,18-25,> 10K,2.33,0
1407,53,No,Travel_Rarely,Research & Development,21,2,Human Resources,4,Male,3,1,Healthcare Representative,4,Divorced,17344,17529,8,No,20,4,3,2,19,1,3,36,1,10,15,46-60,> 10K,3.67,0
1408,43,No,Travel_Rarely,Research & Development,17,1,Technical Degree,3,Female,1,5,Research Director,2,Married,15783,10054,3,No,15,4,1,0,19,5,1,18,15,15,7,36-45,> 10K,2.0,0
1409,28,No,Travel_Rarely,Research & Development,26,5,Human Resources,2,Female,4,2,Research Scientist,2,Married,2551,8914,8,Yes,20,3,1,2,9,1,3,32,8,1,12,26-35,< 3K,2.33,0
1410,25,Yes,Travel_Rarely,Research & Development,8,2,Marketing,4,Male,3,3,Research Director,3,Single,16154,9513,4,Yes,19,3,2,0,10,4,2,15,11,10,17,18-25,> 10K,3.0,1
1411,57,No,Travel_Rarely,Sales,18,4,Medical,1,Male,4,2,Sales Representative,4,Divorced,14799,10269,6,No,19,3,1,0,38,2,1,22,12,5,13,46-60,> 10K,2.0,0
1412,60,No,Travel_Rarely,Sales,16,2,Human Resources,2,Female,3,3,Sales Representative,4,Married,7852,13090,4,No,18,3,1,1,18,0,1,6,2,8,17,46-60,6K-10K,2.33,0
1413,39,No,Non-Travel,Sales,6,4,Marketing,4,Male,1,4,Sales Representative,1,Divorced,2449,3108,1,No,16,3,4,1,18,2,1,25,8,1,3,36-45,< 3K,2.0,0
1414,37,No,Travel_Rarely,Sales,10,2,Marketing,3,Male,2,3,Sales Representative,4,Divorced,3659,23140,5,No,16,3,1,3,5,5,1,31,12,3,14,36-45,3K-6K,2.67,0
1415,25,No,Travel_Rarely,Research & Development,10,2,Marketing,4,Female,2,3,Healthcare Representative,4,Divorced,8509,3224,6,No,11,3,3,1,7,5,2,11,4,4,4,18-25,6K-10K,3.33,0
1416,46,Yes,Travel_Rarely,Human Resources,5,4,Human Resources,1,Female,4,1,Human Resources,1,Divorced,3721,14876,5,Yes,23,3,2,1,0,2,1,7,7,4,13,46-60,3K-6K,1.0,1
1417,57,No,Travel_Rarely,Sales,26,1,Medical,2,Male,2,2,Manager,1,Single,13444,25912,2,No,25,3,1,1,22,2,4,4,1,14,15,46-60,> 10K,2.33,0
1418,43,No,Travel_Rarely,Sales,28,5,Technical Degree,4,Male,1,4,Sales Executive,4,Divorced,10637,17097,9,No,16,3,4,1,39,4,4,27,7,13,14,36-45,> 10K,4.0,0
1419,47,Yes,Travel_Rarely,Research & Development,12,5,Technical Degree,1,Male,2,2,Healthcare Representative,3,Single,11490,10756,7,No,24,3,2,3,36,6,3,4,2,0,10,46-60,> 10K,2.33,1
1420,34,No,Travel_Rarely,Human Resources,20,1,Human Resources,4,Male,4,3,Manager,1,Divorced,3925,4859,2,No,14,3,2,1,9,1,1,25,8,12,1,26-35,3K-6K,2.0,0
1421,37,No,Travel_Rarely,Research & Development,17,2,Human Resources,4,Female,1,3,Laboratory Technician,1,Single,10824,26877,4,No,14,3,2,2,1,0,4,4,1,5,17,36-45,> 10K,3.0,0
1422,33,No,Travel_Rarely,Research & Development,14,5,Life Sciences,2,Male,1,2,Healthcare Representative,4,Married,7240,16628,8,No,24,3,4,2,35,6,4,21,5,13,3,26-35,6K-10K,3.33,0
1423,60,No,Travel_Rarely,Sales,14,1,Other,3,Male,3,4,Sales Executive,4,Single,17896,14581,4,Yes,12,3,3,3,1,2,4,14,5,4,14,46-60,> 10K,3.67,0
1424,24,Yes,Travel_Rarely,Sales,3,1,Medical,3,Male,3,4,Sales Representative,1,Married,1215,10300,6,No,23,3,4,1,14,0,2,12,7,12,11,18-25,< 3K,2.0,1
1425,33,No,Travel_Rarely,Human Resources,29,5,Marketing,1,Female,2,1,Manager,4,Single,8299,4412,6,No,21,3,4,2,19,2,1,27,25,5,2,26-35,6K-10K,2.0,0
1426,44,No,Travel_Rarely,Human Resources,12,4,Other,1,Male,4,3,Manager,1,Married,12523,4647,4,No,24,3,2,0,20,1,2,32,27,15,3,36-45,> 10K,1.33,0
1427,40,No,Travel_Rarely,Sales,20,3,Marketing,1,Male,1,3,Sales Executive,3,Divorced,11364,15805,1,No,14,3,4,2,29,0,2,22,4,13,15,36-45,> 10K,2.0,0
1428,41,No,Travel_Rarely,Human Resources,18,4,Other,2,Female,2,1,Manager,3,Married,4153,5338,4,Yes,15,3,2,1,23,6,4,32,0,3,5,36-45,3K-6K,3.0,0
1429,26,No,Travel_Rarely,Research & Development,12,2,Technical Degree,3,Male,2,2,Laboratory Technician,1,Single,2706,7804,6,Yes,23,3,1,2,1,3,4,17,8,12,1,26-35,< 3K,2.67,0
1430,52,No,Travel_Rarely,Research & Development,2,4,Other,1,Male,3,3,Manufacturing Director,1,Married,11298,25615,6,No,22,3,1,0,37,1,3,29,9,10,8,46-60,> 10K,1.67,0
1431,37,No,Travel_Rarely,Research & Development,2,3,Human Resources,1,Male,2,2,Research Director,2,Single,2567,22907,3,No,15,3,4,2,21,6,1,25,22,5,11,36-45,< 3K,1.33,0
1432,54,No,Non-Travel,Research & Development,27,3,Medical,4,Male,2,4,Manufacturing Director,2,Married,11400,22197,0,No,15,3,3,1,28,0,1,15,3,8,11,46-60,> 10K,2.33,0
1433,59,No,Travel_Rarely,Research & Development,17,1,Technical Degree,4,Male,3,5,Research Director,4,Divorced,11345,14392,5,No,14,4,2,0,13,2,4,12,2,0,13,46-60,> 10K,4.0,0
1434,34,No,Non-Travel,Research & Development,10,2,Other,1,Male,2,1,Research Scientist,4,Married,2128,12448,2,No,11,3,4,3,4,6,4,38,9,14,16,26-35,< 3K,3.0,0
1435,48,Yes,Travel_Rarely,Sales,18,1,Medical,4,Male,2,3,Sales Executive,1,Single,8867,22029,4,Yes,24,3,4,0,23,2,1,32,10,5,8,46-60,6K-10K,2.0,1
1436,25,No,Travel_Frequently,Sales,22,4,Human Resources,4,Male,1,1,Manager,1,Married,19749,5417,3,No,20,3,3,2,25,1,3,25,13,0,11,18-25,> 10K,2.67,0
1437,32,No,Travel_Rarely,Research & Development,19,4,Marketing,4,Male,2,4,Manufacturing Director,2,Divorced,6583,18395,1,No,18,4,2,3,1,1,4,0,0,11,9,26-35,6K-10K,3.33,0
1438,48,No,Travel_Rarely,Research & Development,26,5,Life Sciences,2,Male,3,4,Healthcare Representative,2,Single,5897,24993,6,No,13,4,4,0,33,6,3,37,37,6,10,46-60,3K-6K,2.33,0
1439,47,Yes,Travel_Rarely,Sales,21,1,Medical,1,Male,3,4,Sales Executive,1,Married,7001,21529,4,Yes,12,3,3,0,22,2,2,1,1,3,1,46-60,6K-10K,1.33,1
1440,37,No,Travel_Rarely,Research & Development,1,1,Marketing,1,Male,1,4,Laboratory Technician,3,Married,12113,19258,6,No,19,3,2,0,40,0,4,5,4,5,15,36-45,> 10K,2.67,0
1441,56,Yes,Travel_Rarely,Human Resources,24,1,Medical,4,Female,3,5,Manager,3,Married,5567,9303,8,Yes,17,3,1,1,34,6,2,37,16,15,0,46-60,3K-6K,3.0,1
1442,29,No,Travel_Rarely,Sales,29,1,Medical,2,Male,3,2,Sales Representative,4,Divorced,10271,19267,3,No,19,3,3,3,14,3,4,23,15,6,0,26-35,> 10K,3.33,0
1443,34,Yes,Travel_Rarely,Research & Development,4,3,Medical,4,Male,3,2,Manufacturing Director,1,Married,15348,6650,4,No,23,3,4,3,2,4,2,17,2,12,1,26-35,> 10K,2.33,1
1444,59,Yes,Travel_Rarely,Research & Development,25,5,Human Resources,2,Female,2,5,Healthcare Representative,1,Married,12703,14177,8,Yes,12,3,1,0,11,1,4,26,1,10,11,46-60,> 10K,2.33,1
1445,47,No,Travel_Rarely,Research & Development,4,2,Technical Degree,1,Male,1,2,Healthcare Representative,4,Married,14329,15747,9,No,19,4,2,3,37,2,3,40,10,4,17,46-60,> 10K,2.67,0
